Employee #,Last Name,First Name,Date,Log In,Log Out,Payslip Groupings,Duration
10001,Garcia,Manuel III,6/13/24,0.35,0.805555556,Jun 1-15 Cut Off,0.316666667
10002,Lim,Antonio,6/13/24,0.357638889,0.772916667,Jun 1-15 Cut Off,0.309027778
10003,Aquino,Bianca Sofia,6/13/24,0.370138889,0.795833333,Jun 1-15 Cut Off,0.296527778
10004,Reyes,Isabella,6/13/24,0.409027778,0.734722222,Jun 1-15 Cut Off,0.257638889
10005,Hernandez,Eduard,6/13/24,0.413888889,0.754861111,Jun 1-15 Cut Off,0.252777778
10006,Villanueva,Andrea Mae,6/13/24,0.449305556,0.829166667,Jun 1-15 Cut Off,0.217361111
10007,San Jose,Brad,6/13/24,0.416666667,0.784027778,Jun 1-15 Cut Off,0.25
10008,Romualdez,Alice,6/13/24,0.384722222,0.822222222,Jun 1-15 Cut Off,0.281944445
10009,Atienza,Rosie,6/13/24,0.422916667,0.719444444,Jun 1-15 Cut Off,0.24375
10010,Alvaro,Roderick,6/13/24,0.457638889,0.895833333,Jun 1-15 Cut Off,0.209027778
10011,Salcedo,Anthony,6/13/24,0.338888889,0.716666667,Jun 1-15 Cut Off,0.333333333
10012,Lopez,Josie,6/13/24,0.381944444,0.733333333,Jun 1-15 Cut Off,0.284722223
10013,Farala,Martha,6/13/24,0.384027778,0.765972222,Jun 1-15 Cut Off,0.282638889
10014,Martinez,Leila,6/13/24,0.455555556,0.913194444,Jun 1-15 Cut Off,0.211111111
10015,Romualdez,Fredrick,6/13/24,0.409027778,0.740972222,Jun 1-15 Cut Off,0.257638889
10016,Mata,Christian,6/13/24,0.366666667,0.677777778,Jun 1-15 Cut Off,0.269444444
10017,De Leon,Selena,6/13/24,0.381944444,0.83125,Jun 1-15 Cut Off,0.284722223
10018,San Jose,Allison,6/13/24,0.334722222,0.739583333,Jun 1-15 Cut Off,0.333333333
10019,Rosario,Cydney,6/13/24,0.405555556,0.842361111,Jun 1-15 Cut Off,0.261111111
10020,Bautista,Mark,6/13/24,0.428472222,0.765972222,Jun 1-15 Cut Off,0.238194445
10021,Lazaro,Darlene,6/13/24,0.365972222,0.720138889,Jun 1-15 Cut Off,0.300694445
10022,Delos Santos,Kolby,6/13/24,0.382638889,0.726388889,Jun 1-15 Cut Off,0.284027778
10023,Santos,Vella,6/13/24,0.395833333,0.829861111,Jun 1-15 Cut Off,0.270833334
10024,Del Rosario,Tomas,6/13/24,0.453472222,0.772916667,Jun 1-15 Cut Off,0.213194445
10025,Tolentino,Jacklyn,6/13/24,0.382638889,0.736805556,Jun 1-15 Cut Off,0.284027778
10026,Gutierrez,Percival,6/13/24,0.399305556,0.780555556,Jun 1-15 Cut Off,0.267361111
10027,Manalaysay,Garfield,6/13/24,0.363888889,0.8125,Jun 1-15 Cut Off,0.302777778
10028,Villegas,Lizeth,6/13/24,0.431944444,0.801388889,Jun 1-15 Cut Off,0.234722223
10029,Ramos,Carol,6/13/24,0.3375,0.710416667,Jun 1-15 Cut Off,0.333333333
10030,Maceda,Emelia,6/13/24,0.398611111,0.694444444,Jun 1-15 Cut Off,0.254166666
10031,Aguilar,Delia,6/13/24,0.347222222,0.709722222,Jun 1-15 Cut Off,0.319444445
10032,Castro,John Rafael,6/13/24,0.375,0.7625,Jun 1-15 Cut Off,0.291666667
10033,Martinez,Carlos Ian,6/13/24,0.428472222,0.774305556,Jun 1-15 Cut Off,0.238194445
10034,Santos,Beatriz,6/13/24,0.357638889,0.650694444,Jun 1-15 Cut Off,0.251388888
10001,Garcia,Manuel III,6/14/24,0.394444444,0.808333333,Jun 1-15 Cut Off,0.272222223
10002,Lim,Antonio,6/14/24,0.348611111,0.731944444,Jun 1-15 Cut Off,0.318055556
10003,Aquino,Bianca Sofia,6/14/24,0.430555556,0.761111111,Jun 1-15 Cut Off,0.236111111
10004,Reyes,Isabella,6/14/24,0.397222222,0.839583333,Jun 1-15 Cut Off,0.269444445
10005,Hernandez,Eduard,6/14/24,0.368055556,0.675694444,Jun 1-15 Cut Off,0.265972221
10006,Villanueva,Andrea Mae,6/14/24,0.4,0.695833333,Jun 1-15 Cut Off,0.254166666
10007,San Jose,Brad,6/14/24,0.341666667,0.677083333,Jun 1-15 Cut Off,0.293749999
10008,Romualdez,Alice,6/14/24,0.361111111,0.785416667,Jun 1-15 Cut Off,0.305555556
10009,Atienza,Rosie,6/14/24,0.344444444,0.760416667,Jun 1-15 Cut Off,0.322222223
10010,Alvaro,Roderick,6/14/24,0.403472222,0.840972222,Jun 1-15 Cut Off,0.263194445
10011,Salcedo,Anthony,6/14/24,0.409027778,0.729861111,Jun 1-15 Cut Off,0.257638889
10012,Lopez,Josie,6/14/24,0.360416667,0.675694444,Jun 1-15 Cut Off,0.27361111
10013,Farala,Martha,6/14/24,0.340972222,0.668055556,Jun 1-15 Cut Off,0.285416667
10014,Martinez,Leila,6/14/24,0.446527778,0.899305556,Jun 1-15 Cut Off,0.220138889
10015,Romualdez,Fredrick,6/14/24,0.350694444,0.788888889,Jun 1-15 Cut Off,0.315972223
10016,Mata,Christian,6/14/24,0.349305556,0.702083333,Jun 1-15 Cut Off,0.31111111
10017,De Leon,Selena,6/14/24,0.402777778,0.7125,Jun 1-15 Cut Off,0.263888889
10018,San Jose,Allison,6/14/24,0.446527778,0.783333333,Jun 1-15 Cut Off,0.220138889
10019,Rosario,Cydney,6/14/24,0.395833333,0.84375,Jun 1-15 Cut Off,0.270833334
10020,Bautista,Mark,6/14/24,0.370138889,0.761111111,Jun 1-15 Cut Off,0.296527778
10021,Lazaro,Darlene,6/14/24,0.405555556,0.767361111,Jun 1-15 Cut Off,0.261111111
10022,Delos Santos,Kolby,6/14/24,0.451388889,0.759027778,Jun 1-15 Cut Off,0.215277778
10023,Santos,Vella,6/14/24,0.453472222,0.764583333,Jun 1-15 Cut Off,0.213194445
10024,Del Rosario,Tomas,6/14/24,0.438888889,0.834027778,Jun 1-15 Cut Off,0.227777778
10025,Tolentino,Jacklyn,6/14/24,0.449305556,0.852083333,Jun 1-15 Cut Off,0.217361111
10026,Gutierrez,Percival,6/14/24,0.356944444,0.705555556,Jun 1-15 Cut Off,0.306944445
10027,Manalaysay,Garfield,6/14/24,0.457638889,0.814583333,Jun 1-15 Cut Off,0.209027778
10028,Villegas,Lizeth,6/14/24,0.339583333,0.789583333,Jun 1-15 Cut Off,0.333333333
10029,Ramos,Carol,6/14/24,0.3375,0.784027778,Jun 1-15 Cut Off,0.333333333
10030,Maceda,Emelia,6/14/24,0.436805556,0.847916667,Jun 1-15 Cut Off,0.229861111
10031,Aguilar,Delia,6/14/24,0.436111111,0.89375,Jun 1-15 Cut Off,0.230555556
10032,Castro,John Rafael,6/14/24,0.444444444,0.844444444,Jun 1-15 Cut Off,0.222222223
10033,Martinez,Carlos Ian,6/14/24,0.397222222,0.815972222,Jun 1-15 Cut Off,0.269444445
10034,Santos,Beatriz,6/14/24,0.393055556,0.808333333,Jun 1-15 Cut Off,0.273611111
10001,Garcia,Manuel III,6/17/24,0.379861111,0.798611111,Jun 16-31 Cut Off,0.286805556
10002,Lim,Antonio,6/17/24,0.405555556,0.774305556,Jun 16-31 Cut Off,0.261111111
10003,Aquino,Bianca Sofia,6/17/24,0.448611111,0.870833333,Jun 16-31 Cut Off,0.218055556
10004,Reyes,Isabella,6/17/24,0.368055556,0.7375,Jun 16-31 Cut Off,0.298611111
10005,Hernandez,Eduard,6/17/24,0.4,0.75625,Jun 16-31 Cut Off,0.266666667
10006,Villanueva,Andrea Mae,6/17/24,0.439583333,0.8375,Jun 16-31 Cut Off,0.227083334
10007,San Jose,Brad,6/17/24,0.401388889,0.784722222,Jun 16-31 Cut Off,0.265277778
10008,Romualdez,Alice,6/17/24,0.445833333,0.790277778,Jun 16-31 Cut Off,0.220833334
10009,Atienza,Rosie,6/17/24,0.430555556,0.793055556,Jun 16-31 Cut Off,0.236111111
10010,Alvaro,Roderick,6/17/24,0.385416667,0.702777778,Jun 16-31 Cut Off,0.275694444
10011,Salcedo,Anthony,6/17/24,0.371527778,0.770833333,Jun 16-31 Cut Off,0.295138889
10012,Lopez,Josie,6/17/24,0.454861111,0.846527778,Jun 16-31 Cut Off,0.211805556
10013,Farala,Martha,6/17/24,0.417361111,0.872916667,Jun 16-31 Cut Off,0.249305556
10014,Martinez,Leila,6/17/24,0.43125,0.844444444,Jun 16-31 Cut Off,0.235416667
10015,Romualdez,Fredrick,6/17/24,0.386111111,0.833333333,Jun 16-31 Cut Off,0.280555556
10016,Mata,Christian,6/17/24,0.417361111,0.822916667,Jun 16-31 Cut Off,0.249305556
10017,De Leon,Selena,6/17/24,0.395833333,0.716666667,Jun 16-31 Cut Off,0.270833334
10018,San Jose,Allison,6/17/24,0.454861111,0.845138889,Jun 16-31 Cut Off,0.211805556
10019,Rosario,Cydney,6/17/24,0.444444444,0.821527778,Jun 16-31 Cut Off,0.222222223
10020,Bautista,Mark,6/17/24,0.336805556,0.771527778,Jun 16-31 Cut Off,0.333333333
10021,Lazaro,Darlene,6/17/24,0.434027778,0.834722222,Jun 16-31 Cut Off,0.232638889
10022,Delos Santos,Kolby,6/17/24,0.402777778,0.848611111,Jun 16-31 Cut Off,0.263888889
10023,Santos,Vella,6/17/24,0.415972222,0.756944444,Jun 16-31 Cut Off,0.250694445
10024,Del Rosario,Tomas,6/17/24,0.393055556,0.820138889,Jun 16-31 Cut Off,0.273611111
10025,Tolentino,Jacklyn,6/17/24,0.408333333,0.708333333,Jun 16-31 Cut Off,0.258333333
10026,Gutierrez,Percival,6/17/24,0.36875,0.772916667,Jun 16-31 Cut Off,0.297916667
10027,Manalaysay,Garfield,6/17/24,0.405555556,0.861111111,Jun 16-31 Cut Off,0.261111111
10028,Villegas,Lizeth,6/17/24,0.445833333,0.849305556,Jun 16-31 Cut Off,0.220833334
10029,Ramos,Carol,6/17/24,0.360416667,0.776388889,Jun 16-31 Cut Off,0.30625
10030,Maceda,Emelia,6/17/24,0.442361111,0.864583333,Jun 16-31 Cut Off,0.224305556
10031,Aguilar,Delia,6/17/24,0.34375,0.763194444,Jun 16-31 Cut Off,0.322916667
10032,Castro,John Rafael,6/17/24,0.452777778,0.779166667,Jun 16-31 Cut Off,0.213888889
10033,Martinez,Carlos Ian,6/17/24,0.376388889,0.711805556,Jun 16-31 Cut Off,0.290277778
10034,Santos,Beatriz,6/17/24,0.373611111,0.682638889,Jun 16-31 Cut Off,0.267361111
10001,Garcia,Manuel III,6/18/24,0.355555556,0.774305556,Jun 16-31 Cut Off,0.311111111
10002,Lim,Antonio,6/18/24,0.413194444,0.732638889,Jun 16-31 Cut Off,0.253472223
10003,Aquino,Bianca Sofia,6/18/24,0.359722222,0.770833333,Jun 16-31 Cut Off,0.306944445
10004,Reyes,Isabella,6/18/24,0.455555556,0.88125,Jun 16-31 Cut Off,0.211111111
10005,Hernandez,Eduard,6/18/24,0.433333333,0.738194444,Jun 16-31 Cut Off,0.233333334
10006,Villanueva,Andrea Mae,6/18/24,0.443055556,0.838888889,Jun 16-31 Cut Off,0.223611111
10007,San Jose,Brad,6/18/24,0.397222222,0.780555556,Jun 16-31 Cut Off,0.269444445
10008,Romualdez,Alice,6/18/24,0.404166667,0.743055556,Jun 16-31 Cut Off,0.2625
10009,Atienza,Rosie,6/18/24,0.409722222,0.859722222,Jun 16-31 Cut Off,0.256944445
10010,Alvaro,Roderick,6/18/24,0.435416667,0.745138889,Jun 16-31 Cut Off,0.23125
10011,Salcedo,Anthony,6/18/24,0.445833333,0.74375,Jun 16-31 Cut Off,0.220833334
10012,Lopez,Josie,6/18/24,0.420138889,0.811805556,Jun 16-31 Cut Off,0.246527778
10013,Farala,Martha,6/18/24,0.360416667,0.723611111,Jun 16-31 Cut Off,0.30625
10014,Martinez,Leila,6/18/24,0.399305556,0.733333333,Jun 16-31 Cut Off,0.267361111
10015,Romualdez,Fredrick,6/18/24,0.390972222,0.813888889,Jun 16-31 Cut Off,0.275694445
10016,Mata,Christian,6/18/24,0.408333333,0.8375,Jun 16-31 Cut Off,0.258333334
10017,De Leon,Selena,6/18/24,0.453472222,0.877083333,Jun 16-31 Cut Off,0.213194445
10018,San Jose,Allison,6/18/24,0.365277778,0.790277778,Jun 16-31 Cut Off,0.301388889
10019,Rosario,Cydney,6/18/24,0.4375,0.785416667,Jun 16-31 Cut Off,0.229166667
10020,Bautista,Mark,6/18/24,0.428472222,0.734027778,Jun 16-31 Cut Off,0.238194445
10021,Lazaro,Darlene,6/18/24,0.376388889,0.733333333,Jun 16-31 Cut Off,0.290277778
10022,Delos Santos,Kolby,6/18/24,0.438194444,0.847916667,Jun 16-31 Cut Off,0.228472223
10023,Santos,Vella,6/18/24,0.440972222,0.791666667,Jun 16-31 Cut Off,0.225694445
10024,Del Rosario,Tomas,6/18/24,0.398611111,0.761805556,Jun 16-31 Cut Off,0.268055556
10025,Tolentino,Jacklyn,6/18/24,0.397916667,0.770138889,Jun 16-31 Cut Off,0.26875
10026,Gutierrez,Percival,6/18/24,0.396527778,0.746527778,Jun 16-31 Cut Off,0.270138889
10027,Manalaysay,Garfield,6/18/24,0.424305556,0.795138889,Jun 16-31 Cut Off,0.242361111
10028,Villegas,Lizeth,6/18/24,0.359722222,0.788888889,Jun 16-31 Cut Off,0.306944445
10029,Ramos,Carol,6/18/24,0.443055556,0.836805556,Jun 16-31 Cut Off,0.223611111
10030,Maceda,Emelia,6/18/24,0.404166667,0.699305556,Jun 16-31 Cut Off,0.253472222
10031,Aguilar,Delia,6/18/24,0.363194444,0.806944444,Jun 16-31 Cut Off,0.303472223
10032,Castro,John Rafael,6/18/24,0.427777778,0.724305556,Jun 16-31 Cut Off,0.238888889
10033,Martinez,Carlos Ian,6/18/24,0.3375,0.707638889,Jun 16-31 Cut Off,0.332638889
10034,Santos,Beatriz,6/18/24,0.441666667,0.871527778,Jun 16-31 Cut Off,0.225
10001,Garcia,Manuel III,6/19/24,0.378472222,0.770833333,Jun 16-31 Cut Off,0.288194445
10002,Lim,Antonio,6/19/24,0.395138889,0.815972222,Jun 16-31 Cut Off,0.271527778
10003,Aquino,Bianca Sofia,6/19/24,0.453472222,0.823611111,Jun 16-31 Cut Off,0.213194445
10004,Reyes,Isabella,6/19/24,0.408333333,0.763194444,Jun 16-31 Cut Off,0.258333334
10005,Hernandez,Eduard,6/19/24,0.440972222,0.779861111,Jun 16-31 Cut Off,0.225694445
10006,Villanueva,Andrea Mae,6/19/24,0.384722222,0.735416667,Jun 16-31 Cut Off,0.281944445
10007,San Jose,Brad,6/19/24,0.416666667,0.779861111,Jun 16-31 Cut Off,0.25
10008,Romualdez,Alice,6/19/24,0.363888889,0.700694444,Jun 16-31 Cut Off,0.295138888
10009,Atienza,Rosie,6/19/24,0.454166667,0.8375,Jun 16-31 Cut Off,0.2125
10010,Alvaro,Roderick,6/19/24,0.454166667,0.836805556,Jun 16-31 Cut Off,0.2125
10011,Salcedo,Anthony,6/19/24,0.4375,0.765972222,Jun 16-31 Cut Off,0.229166667
10012,Lopez,Josie,6/19/24,0.350694444,0.699305556,Jun 16-31 Cut Off,0.306944445
10013,Farala,Martha,6/19/24,0.413888889,0.8625,Jun 16-31 Cut Off,0.252777778
10014,Martinez,Leila,6/19/24,0.438888889,0.84375,Jun 16-31 Cut Off,0.227777778
10015,Romualdez,Fredrick,6/19/24,0.384722222,0.707638889,Jun 16-31 Cut Off,0.28125
10016,Mata,Christian,6/19/24,0.343055556,0.8,Jun 16-31 Cut Off,0.323611111
10017,De Leon,Selena,6/19/24,0.341666667,0.695138889,Jun 16-31 Cut Off,0.311805555
10018,San Jose,Allison,6/19/24,0.354166667,0.782638889,Jun 16-31 Cut Off,0.3125
10019,Rosario,Cydney,6/19/24,0.405555556,0.740972222,Jun 16-31 Cut Off,0.261111111
10020,Bautista,Mark,6/19/24,0.41875,0.859027778,Jun 16-31 Cut Off,0.247916667
10021,Lazaro,Darlene,6/19/24,0.442361111,0.764583333,Jun 16-31 Cut Off,0.224305556
10022,Delos Santos,Kolby,6/19/24,0.452777778,0.759027778,Jun 16-31 Cut Off,0.213888889
10023,Santos,Vella,6/19/24,0.445833333,0.761805556,Jun 16-31 Cut Off,0.220833334
10024,Del Rosario,Tomas,6/19/24,0.338888889,0.703472222,Jun 16-31 Cut Off,0.328472222
10025,Tolentino,Jacklyn,6/19/24,0.404166667,0.755555556,Jun 16-31 Cut Off,0.2625
10026,Gutierrez,Percival,6/19/24,0.390972222,0.711805556,Jun 16-31 Cut Off,0.275694445
10027,Manalaysay,Garfield,6/19/24,0.397222222,0.697222222,Jun 16-31 Cut Off,0.258333333
10028,Villegas,Lizeth,6/19/24,0.440972222,0.788194444,Jun 16-31 Cut Off,0.225694445
10029,Ramos,Carol,6/19/24,0.375694444,0.775694444,Jun 16-31 Cut Off,0.290972223
10030,Maceda,Emelia,6/19/24,0.436805556,0.731944444,Jun 16-31 Cut Off,0.229861111
10031,Aguilar,Delia,6/19/24,0.38125,0.675694444,Jun 16-31 Cut Off,0.252777777
10032,Castro,John Rafael,6/19/24,0.402083333,0.755555556,Jun 16-31 Cut Off,0.264583334
10033,Martinez,Carlos Ian,6/19/24,0.352777778,0.763194444,Jun 16-31 Cut Off,0.313888889
10034,Santos,Beatriz,6/19/24,0.45625,0.843055556,Jun 16-31 Cut Off,0.210416667
10001,Garcia,Manuel III,6/20/24,0.379861111,0.834027778,Jun 16-31 Cut Off,0.286805556
10002,Lim,Antonio,6/20/24,0.386805556,0.832638889,Jun 16-31 Cut Off,0.279861111
10003,Aquino,Bianca Sofia,6/20/24,0.418055556,0.758333333,Jun 16-31 Cut Off,0.248611111
10004,Reyes,Isabella,6/20/24,0.339583333,0.69375,Jun 16-31 Cut Off,0.31875
10005,Hernandez,Eduard,6/20/24,0.394444444,0.713194444,Jun 16-31 Cut Off,0.272222223
10006,Villanueva,Andrea Mae,6/20/24,0.3625,0.728472222,Jun 16-31 Cut Off,0.304166667
10007,San Jose,Brad,6/20/24,0.370138889,0.779166667,Jun 16-31 Cut Off,0.296527778
10008,Romualdez,Alice,6/20/24,0.388194444,0.733333333,Jun 16-31 Cut Off,0.278472223
10009,Atienza,Rosie,6/20/24,0.411111111,0.736111111,Jun 16-31 Cut Off,0.255555556
10010,Alvaro,Roderick,6/20/24,0.396527778,0.693055556,Jun 16-31 Cut Off,0.254861111
10011,Salcedo,Anthony,6/20/24,0.434722222,0.85625,Jun 16-31 Cut Off,0.231944445
10012,Lopez,Josie,6/20/24,0.3875,0.75,Jun 16-31 Cut Off,0.279166667
10013,Farala,Martha,6/20/24,0.395138889,0.776388889,Jun 16-31 Cut Off,0.271527778
10014,Martinez,Leila,6/20/24,0.36875,0.747916667,Jun 16-31 Cut Off,0.297916667
10015,Romualdez,Fredrick,6/20/24,0.446527778,0.832638889,Jun 16-31 Cut Off,0.220138889
10016,Mata,Christian,6/20/24,0.333333333,0.751388889,Jun 16-31 Cut Off,0.333333333
10017,De Leon,Selena,6/20/24,0.406944444,0.746527778,Jun 16-31 Cut Off,0.259722223
10018,San Jose,Allison,6/20/24,0.443055556,0.888888889,Jun 16-31 Cut Off,0.223611111
10019,Rosario,Cydney,6/20/24,0.435416667,0.727777778,Jun 16-31 Cut Off,0.23125
10020,Bautista,Mark,6/20/24,0.352083333,0.7375,Jun 16-31 Cut Off,0.314583334
10021,Lazaro,Darlene,6/20/24,0.399305556,0.806944444,Jun 16-31 Cut Off,0.267361111
10022,Delos Santos,Kolby,6/20/24,0.400694444,0.811805556,Jun 16-31 Cut Off,0.265972223
10023,Santos,Vella,6/20/24,0.377777778,0.697222222,Jun 16-31 Cut Off,0.277777777
10024,Del Rosario,Tomas,6/20/24,0.36875,0.779861111,Jun 16-31 Cut Off,0.297916667
10025,Tolentino,Jacklyn,6/20/24,0.361111111,0.718055556,Jun 16-31 Cut Off,0.305555556
10026,Gutierrez,Percival,6/20/24,0.334722222,0.75,Jun 16-31 Cut Off,0.333333333
10027,Manalaysay,Garfield,6/20/24,0.392361111,0.773611111,Jun 16-31 Cut Off,0.274305556
10028,Villegas,Lizeth,6/20/24,0.395833333,0.759027778,Jun 16-31 Cut Off,0.270833334
10029,Ramos,Carol,6/20/24,0.402083333,0.792361111,Jun 16-31 Cut Off,0.264583334
10030,Maceda,Emelia,6/20/24,0.436805556,0.865277778,Jun 16-31 Cut Off,0.229861111
10031,Aguilar,Delia,6/20/24,0.346527778,0.736805556,Jun 16-31 Cut Off,0.320138889
10032,Castro,John Rafael,6/20/24,0.386805556,0.720138889,Jun 16-31 Cut Off,0.279861111
10033,Martinez,Carlos Ian,6/20/24,0.370833333,0.673611111,Jun 16-31 Cut Off,0.261111111
10034,Santos,Beatriz,6/20/24,0.345138889,0.677083333,Jun 16-31 Cut Off,0.290277777
10001,Garcia,Manuel III,6/21/24,0.346527778,0.641666667,Jun 16-31 Cut Off,0.253472222
10002,Lim,Antonio,6/21/24,0.426388889,0.798611111,Jun 16-31 Cut Off,0.240277778
10003,Aquino,Bianca Sofia,6/21/24,0.377083333,0.750694444,Jun 16-31 Cut Off,0.289583334
10004,Reyes,Isabella,6/21/24,0.457638889,0.784722222,Jun 16-31 Cut Off,0.209027778
10005,Hernandez,Eduard,6/21/24,0.367361111,0.819444444,Jun 16-31 Cut Off,0.299305556
10006,Villanueva,Andrea Mae,6/21/24,0.415972222,0.748611111,Jun 16-31 Cut Off,0.250694445
10007,San Jose,Brad,6/21/24,0.375,0.690277778,Jun 16-31 Cut Off,0.273611111
10008,Romualdez,Alice,6/21/24,0.420138889,0.763194444,Jun 16-31 Cut Off,0.246527778
10009,Atienza,Rosie,6/21/24,0.339583333,0.741666667,Jun 16-31 Cut Off,0.333333333
10010,Alvaro,Roderick,6/21/24,0.386805556,0.835416667,Jun 16-31 Cut Off,0.279861111
10011,Salcedo,Anthony,6/21/24,0.45,0.828472222,Jun 16-31 Cut Off,0.216666667
10012,Lopez,Josie,6/21/24,0.397222222,0.779166667,Jun 16-31 Cut Off,0.269444445
10013,Farala,Martha,6/21/24,0.41875,0.845138889,Jun 16-31 Cut Off,0.247916667
10014,Martinez,Leila,6/21/24,0.397222222,0.76875,Jun 16-31 Cut Off,0.269444445
10015,Romualdez,Fredrick,6/21/24,0.365277778,0.813194444,Jun 16-31 Cut Off,0.301388889
10016,Mata,Christian,6/21/24,0.386111111,0.695138889,Jun 16-31 Cut Off,0.267361111
10017,De Leon,Selena,6/21/24,0.402777778,0.839583333,Jun 16-31 Cut Off,0.263888889
10018,San Jose,Allison,6/21/24,0.445138889,0.839583333,Jun 16-31 Cut Off,0.221527778
10019,Rosario,Cydney,6/21/24,0.377777778,0.672222222,Jun 16-31 Cut Off,0.252777777
10020,Bautista,Mark,6/21/24,0.445833333,0.793055556,Jun 16-31 Cut Off,0.220833334
10021,Lazaro,Darlene,6/21/24,0.390972222,0.811111111,Jun 16-31 Cut Off,0.275694445
10022,Delos Santos,Kolby,6/21/24,0.370138889,0.684722222,Jun 16-31 Cut Off,0.272916666
10023,Santos,Vella,6/21/24,0.379166667,0.778472222,Jun 16-31 Cut Off,0.2875
10024,Del Rosario,Tomas,6/21/24,0.349305556,0.673611111,Jun 16-31 Cut Off,0.282638888
10025,Tolentino,Jacklyn,6/21/24,0.428472222,0.743055556,Jun 16-31 Cut Off,0.238194445
10026,Gutierrez,Percival,6/21/24,0.384722222,0.7375,Jun 16-31 Cut Off,0.281944445
10027,Manalaysay,Garfield,6/21/24,0.391666667,0.818055556,Jun 16-31 Cut Off,0.275
10028,Villegas,Lizeth,6/21/24,0.397222222,0.825,Jun 16-31 Cut Off,0.269444445
10029,Ramos,Carol,6/21/24,0.399305556,0.73125,Jun 16-31 Cut Off,0.267361111
10030,Maceda,Emelia,6/21/24,0.38125,0.801388889,Jun 16-31 Cut Off,0.285416667
10031,Aguilar,Delia,6/21/24,0.35,0.75625,Jun 16-31 Cut Off,0.316666667
10032,Castro,John Rafael,6/21/24,0.408333333,0.853472222,Jun 16-31 Cut Off,0.258333334
10033,Martinez,Carlos Ian,6/21/24,0.384722222,0.690972222,Jun 16-31 Cut Off,0.264583333
10034,Santos,Beatriz,6/21/24,0.369444444,0.665972222,Jun 16-31 Cut Off,0.254861111
10001,Garcia,Manuel III,6/24/24,0.434722222,0.821527778,Jun 16-31 Cut Off,0.231944445
10002,Lim,Antonio,6/24/24,0.380555556,0.675,Jun 16-31 Cut Off,0.252777777
10003,Aquino,Bianca Sofia,6/24/24,0.382638889,0.684027778,Jun 16-31 Cut Off,0.259722222
10004,Reyes,Isabella,6/24/24,0.338888889,0.705555556,Jun 16-31 Cut Off,0.330555556
10005,Hernandez,Eduard,6/24/24,0.402777778,0.830555556,Jun 16-31 Cut Off,0.263888889
10006,Villanueva,Andrea Mae,6/24/24,0.434722222,0.886111111,Jun 16-31 Cut Off,0.231944445
10007,San Jose,Brad,6/24/24,0.449305556,0.897916667,Jun 16-31 Cut Off,0.217361111
10008,Romualdez,Alice,6/24/24,0.394444444,0.838888889,Jun 16-31 Cut Off,0.272222223
10009,Atienza,Rosie,6/24/24,0.422916667,0.834722222,Jun 16-31 Cut Off,0.24375
10010,Alvaro,Roderick,6/24/24,0.359027778,0.671527778,Jun 16-31 Cut Off,0.270833333
10011,Salcedo,Anthony,6/24/24,0.391666667,0.697916667,Jun 16-31 Cut Off,0.264583333
10012,Lopez,Josie,6/24/24,0.429166667,0.827777778,Jun 16-31 Cut Off,0.2375
10013,Farala,Martha,6/24/24,0.424305556,0.863888889,Jun 16-31 Cut Off,0.242361111
10014,Martinez,Leila,6/24/24,0.369444444,0.719444444,Jun 16-31 Cut Off,0.297222223
10015,Romualdez,Fredrick,6/24/24,0.35625,0.7625,Jun 16-31 Cut Off,0.310416667
10016,Mata,Christian,6/24/24,0.413888889,0.73125,Jun 16-31 Cut Off,0.252777778
10017,De Leon,Selena,6/24/24,0.354861111,0.711111111,Jun 16-31 Cut Off,0.311805556
10018,San Jose,Allison,6/24/24,0.3625,0.690277778,Jun 16-31 Cut Off,0.286111111
10019,Rosario,Cydney,6/24/24,0.456944444,0.861111111,Jun 16-31 Cut Off,0.209722223
10020,Bautista,Mark,6/24/24,0.404166667,0.80625,Jun 16-31 Cut Off,0.2625
10021,Lazaro,Darlene,6/24/24,0.367361111,0.677777778,Jun 16-31 Cut Off,0.26875
10022,Delos Santos,Kolby,6/24/24,0.377083333,0.756944444,Jun 16-31 Cut Off,0.289583334
10023,Santos,Vella,6/24/24,0.354166667,0.675694444,Jun 16-31 Cut Off,0.27986111
10024,Del Rosario,Tomas,6/24/24,0.359722222,0.753472222,Jun 16-31 Cut Off,0.306944445
10025,Tolentino,Jacklyn,6/24/24,0.40625,0.789583333,Jun 16-31 Cut Off,0.260416667
10026,Gutierrez,Percival,6/24/24,0.446527778,0.819444444,Jun 16-31 Cut Off,0.220138889
10027,Manalaysay,Garfield,6/24/24,0.336111111,0.753472222,Jun 16-31 Cut Off,0.333333333
10028,Villegas,Lizeth,6/24/24,0.395833333,0.720833333,Jun 16-31 Cut Off,0.270833334
10029,Ramos,Carol,6/24/24,0.374305556,0.786111111,Jun 16-31 Cut Off,0.292361111
10030,Maceda,Emelia,6/24/24,0.445138889,0.851388889,Jun 16-31 Cut Off,0.221527778
10031,Aguilar,Delia,6/24/24,0.347916667,0.76875,Jun 16-31 Cut Off,0.31875
10032,Castro,John Rafael,6/24/24,0.336111111,0.676388889,Jun 16-31 Cut Off,0.301388889
10033,Martinez,Carlos Ian,6/24/24,0.358333333,0.7125,Jun 16-31 Cut Off,0.308333334
10034,Santos,Beatriz,6/24/24,0.360416667,0.765277778,Jun 16-31 Cut Off,0.30625
